,cc,level,category,test,data
787,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.131'}
788,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.83'}
789,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.51.208.13'}
790,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '194.0.9.1'}
791,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.132'}
792,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.139'}
793,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '105.73.80.236'}
794,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.140'}
795,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.116'}
796,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.214.240.4'}
797,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '81.192.171.84'}
798,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:678:c::1'}
799,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:4288:1800:386::3'}
800,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:4288:1800:186::3'}
801,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:4288:1800:386::4'}
802,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2c0f:fb20:100:fc::33'}
803,MA,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:4288:1800:186::4'}
804,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:4288:1800:186::3'}
805,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.131'}
806,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.83'}
807,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:4288:1800:186::4'}
808,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.132'}
809,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.84'}
810,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:4288:1800:386::3'}
811,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.115'}
812,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.139'}
813,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:4288:1800:386::4'}
814,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.116'}
815,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '81.192.171.140'}
816,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.51.208.13'}
817,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '105.73.80.236'}
818,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2c0f:fb20:100:fc::33'}
819,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.214.240.4'}
820,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '194.0.9.1'}
821,MA,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:678:c::1'}
822,MA,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 4}
823,MA,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 2037206443, 'serial_min': 2037206421}"
824,MA,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'a.tld.ma/81.192.171.131;c.tld.ma/81.192.171.115;c.tld.ma/81.192.171.139;d.tld.ma/81.192.171.140;e.tld.ma/105.73.80.236;f.tld.ma/41.214.240.4;ns-ma.nic.fr/194.0.9.1'}"
825,MA,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '16', 'ns_list': 'a.tld.ma/81.192.171.131;c.tld.ma/81.192.171.115;c.tld.ma/81.192.171.139;d.tld.ma/81.192.171.140;e.tld.ma/105.73.80.236;f.tld.ma/41.214.240.4;ns-ma.nic.fr/194.0.9.1'}"
826,MA,WARNING,DNSSEC,DNSKEY_SMALLER_THAN_REC,"{'algo_descr': 'RSA/SHA-256', 'algo_num': 8, 'keysize': 1024, 'keysizemax': 4096, 'keysizemin': 512, 'keysizerec': 2048, 'keytag': 1371}"
827,MA,WARNING,DNSSEC,DNSKEY_SMALLER_THAN_REC,"{'algo_descr': 'RSA/SHA-256', 'algo_num': 8, 'keysize': 1024, 'keysizemax': 4096, 'keysizemin': 512, 'keysizerec': 2048, 'keytag': 15625}"
828,MA,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'ma', 'ns': 'a.tld.ma/81.192.171.83'}"
829,MA,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'ma', 'ns': 'b.tld.ma/81.192.171.132'}"
830,MA,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'ma', 'ns': 'b.tld.ma/81.192.171.84'}"
831,MA,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'ma', 'ns': 'dns.inria.fr/193.51.208.13'}"
832,MA,WARNING,Nameserver,N10_NO_RESPONSE_EDNS1_QUERY,{'ns_ip_list': '105.73.80.236'}
833,MA,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '105.73.80.236;194.0.9.1'}
834,MA,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'a.tld.ma/81.192.171.131;a.tld.ma/81.192.171.83;b.tld.ma/81.192.171.132;b.tld.ma/81.192.171.84;c.tld.ma/81.192.171.115;c.tld.ma/81.192.171.139;d.tld.ma/81.192.171.140;dns.inria.fr/193.51.208.13;e.tld.ma/105.73.80.236;ns-ma.nic.fr/194.0.9.1', 'query_name': 'version.server'}"
835,MA,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'a.tld.ma/81.192.171.131;a.tld.ma/81.192.171.83;b.tld.ma/81.192.171.132;b.tld.ma/81.192.171.84;c.tld.ma/81.192.171.115;c.tld.ma/81.192.171.139;d.tld.ma/81.192.171.140;dns.inria.fr/193.51.208.13;e.tld.ma/105.73.80.236;ns-ma.nic.fr/194.0.9.1', 'query_name': 'version.bind'}"
836,MA,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'c.tld.ma/2001:4288:1800:386::3'}
837,MA,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 900, 'required_refresh': 14400}"
838,MA,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 90}"
839,MA,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '105.73.80.236;193.51.208.13;194.0.9.1;81.192.171.132;81.192.171.83;81.192.171.84'}
840,MA,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
841,MG,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ec2-13-39-116-127.eu-west-3.compute.amazonaws.com.', 'ns_ip': '13.39.116.127', 'nsname': 'dns-tld.ird.fr'}"
842,MG,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'vps-974f988e.vps.ovh.net.', 'ns_ip': '51.178.182.212', 'nsname': 'ns-mg.malagasy.com'}"
843,MG,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ns.tgn.mg.', 'ns_ip': '196.192.32.2', 'nsname': 'ns.dts.mg'}"
844,MG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-mg.afrinic.net/2001:43f8:120::35'}
845,MG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.nic.mg/2001:500:14:6121:ad::1'}
846,MG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-mg.afrinic.net/2001:43f8:120::35'}
847,MG,WARNING,Connectivity,CN02_NO_RESPONSE_NS_QUERY_TCP,{'ns': 'ns.dts.mg/196.192.32.2'}
848,MG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.nic.mg/2001:500:14:6121:ad::1'}
849,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.121'}
850,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '13.39.116.127'}
851,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.35'}
852,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '51.178.182.212'}
853,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.192.42.153'}
854,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.192.32.2'}
855,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6121:ad::1'}
856,MG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::35'}
857,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '13.39.116.127'}
858,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.35'}
859,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::35'}
860,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '51.178.182.212'}
861,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.192.32.2'}
862,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.192.42.153'}
863,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6121:ad::1'}
864,MG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.121'}
865,MG,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '5', 'ns_list': 'ns-mg.malagasy.com/51.178.182.212;ns.dts.mg/196.192.32.2;ns.nic.mg/196.192.42.153;pch.nic.mg/204.61.216.121'}"
866,MG,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '16', 'ns_list': 'ns-mg.malagasy.com/51.178.182.212;ns.dts.mg/196.192.32.2;ns.nic.mg/196.192.42.153;pch.nic.mg/204.61.216.121'}"
867,MG,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'mg', 'ns': 'ns-mg.afrinic.net/196.216.168.35'}"
868,MG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns.dts.mg/196.192.32.2', 'query_name': 'version.bind', 'string': '[secured]'}"
869,MG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.nic.mg/204.61.216.121', 'query_name': 'version.bind', 'string': 'host'}"
870,MG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns.nic.mg/196.192.42.153', 'query_name': 'version.bind', 'string': 'Not Available'}"
871,MG,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-mg.malagasy.com/51.178.182.212', 'query_name': 'version.bind', 'string': '9.16.48-Debian'}"
872,MG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'dns-tld.ird.fr/13.39.116.127;ns-mg.afrinic.net/196.216.168.35', 'query_name': 'version.server'}"
873,MG,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns-mg.afrinic.net/196.216.168.35', 'query_name': 'version.bind'}"
874,MG,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '196.216.168.35'}
875,MG,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
876,ML,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'b.nic.ml/2c0f:f900:2:3::2'}
877,ML,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'c.nic.ml/2001:500:14:6144:ad::1'}
878,ML,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'd.nic.ml/2001:43f8:120::37'}
879,ML,WARNING,Connectivity,CN02_NO_RESPONSE_NS_QUERY_TCP,{'ns': 'a.nic.ml/196.10.220.136'}
880,ML,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'b.nic.ml/2c0f:f900:2:3::2'}
881,ML,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'c.nic.ml/2001:500:14:6144:ad::1'}
882,ML,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'd.nic.ml/2001:43f8:120::37'}
883,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.144'}
884,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.37'}
885,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.10.220.136'}
886,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '165.90.218.166'}
887,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6144:ad::1'}
888,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2c0f:f900:2:3::2'}
889,ML,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::37'}
890,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.10.220.136'}
891,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '165.90.218.166'}
892,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2c0f:f900:2:3::2'}
893,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6144:ad::1'}
894,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.144'}
895,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.37'}
896,ML,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::37'}
897,ML,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'a.nic.ml/196.10.220.136', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
898,ML,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'a.nic.ml/196.10.220.136', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
899,ML,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'a.nic.ml/196.10.220.136', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
900,ML,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'a.nic.ml/196.10.220.136', 'rcode': 'SERVFAIL', 'rrtype': 'A'}"
901,ML,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '196.10.220.136', 'parent': '198.41.0.4'}"
902,ML,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'ml'}
903,ML,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '196.10.220.136'}
904,ML,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'd.nic.ml/196.216.168.37', 'query_name': 'version.server', 'string': 'NSD 4'}"
905,ML,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'd.nic.ml/196.216.168.37', 'query_name': 'version.bind', 'string': 'NSD 4'}"
906,ML,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'c.nic.ml/204.61.216.144', 'query_name': 'version.bind', 'string': 'host'}"
907,ML,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'b.nic.ml/165.90.218.166', 'query_name': 'version.bind', 'string': '9.16.37-Debian'}"
908,ML,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'a.nic.ml/196.10.220.136', 'query_name': 'version.bind'}"
909,ML,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'a.nic.ml/196.10.220.136', 'query_name': 'version.server'}"
910,ML,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'ns1.nic.ml'}
911,ML,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'ns1.nic.ml'}
912,ML,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '196.10.220.136'}
913,ML,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
914,MR,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '193.146.150.193', 'nsname': 'ns1.nic.mr'}"
915,MR,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-mr.afrinic.net/2001:43f8:120::53'}
916,MR,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-mr.nic.fr/2001:678:c::1'}
917,MR,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns3.nic.mr/2001:500:14:6135:ad::1'}
918,MR,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-mr.afrinic.net/2001:43f8:120::53'}
919,MR,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-mr.nic.fr/2001:678:c::1'}
920,MR,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns3.nic.mr/2001:500:14:6135:ad::1'}
921,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '194.0.9.1'}
922,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.146.150.193'}
923,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '82.151.64.2'}
924,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.135'}
925,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.53'}
926,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::53'}
927,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6135:ad::1'}
928,MR,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:678:c::1'}
929,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.53'}
930,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::53'}
931,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '194.0.9.1'}
932,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:678:c::1'}
933,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.146.150.193'}
934,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '82.151.64.2'}
935,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6135:ad::1'}
936,MR,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.135'}
937,MR,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'ns-mr.afrinic.net/196.216.168.53;ns-mr.nic.fr/194.0.9.1;ns1.nic.mr/193.146.150.193;ns2.nic.mr/82.151.64.2;ns3.nic.mr/204.61.216.135'}"
938,MR,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'ns-mr.afrinic.net/196.216.168.53;ns-mr.nic.fr/194.0.9.1;ns1.nic.mr/193.146.150.193;ns2.nic.mr/82.151.64.2;ns3.nic.mr/204.61.216.135'}"
939,MR,ERROR,Nameserver,BREAKS_ON_EDNS,"{'domain': 'mr', 'ns': 'ns-mr.nic.fr/194.0.9.1'}"
940,MR,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '82.151.64.2'}
941,MR,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-mr.afrinic.net/196.216.168.53', 'query_name': 'version.server', 'string': 'NSD 4'}"
942,MR,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-mr.afrinic.net/196.216.168.53', 'query_name': 'version.bind', 'string': 'NSD 4'}"
943,MR,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns3.nic.mr/204.61.216.135', 'query_name': 'version.bind', 'string': 'host'}"
944,MR,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns-mr.nic.fr/194.0.9.1;ns2.nic.mr/82.151.64.2', 'query_name': 'version.bind'}"
945,MR,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'ns-mr.nic.fr/194.0.9.1;ns2.nic.mr/82.151.64.2', 'query_name': 'version.server'}"
946,MR,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '194.0.9.1;82.151.64.2'}
947,MR,WARNING,Zone,Z09_TLD_EMAIL_DOMAIN,{}
948,MR,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
949,MU,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'anycast1.irondns.net/2a01:5b0:4::5'}
950,MU,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
951,MU,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'udns1.tld.mu/2001:500:14:6010:ad::1'}
952,MU,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'udns2.tld.mu/2001:67c:e0::98'}
953,MU,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'anycast1.irondns.net/2a01:5b0:4::5'}
954,MU,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'fork.sth.dnsnode.net/2a01:3f0:0:306::53'}
955,MU,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'udns1.tld.mu/2001:500:14:6010:ad::1'}
956,MU,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'udns2.tld.mu/2001:67c:e0::98'}
957,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.98'}
958,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '195.253.64.5'}
959,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '77.72.229.254'}
960,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.10'}
961,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::98'}
962,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6010:ad::1'}
963,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a01:5b0:4::5'}
964,MU,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
965,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '195.253.64.5'}
966,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a01:5b0:4::5'}
967,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a01:3f0:0:306::53'}
968,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '77.72.229.254'}
969,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6010:ad::1'}
970,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.10'}
971,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.98'}
972,MU,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::98'}
973,MU,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '195.253.64.5', 'parent': '198.41.0.4'}"
974,MU,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'mu'}
975,MU,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'udns1.tld.mu/204.61.216.10', 'query_name': 'version.bind', 'string': 'host'}"
976,MU,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'udns2.tld.mu/193.0.9.98', 'query_name': 'version.bind', 'string': 'Knot DNS'}"
977,MU,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'fork.sth.dnsnode.net/77.72.229.254', 'query_name': 'version.bind', 'string': 'contact info@netnod.se'}"
978,MU,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'mta-gw.infomaniak.ch.'}
979,MU,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'udns1.tld.mu/2001:500:14:6010:ad::1'}
980,MU,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
981,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'domwe.sdn.mw/41.87.5.162'}
982,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'mw-e.ns.nic.cz/2001:148f:fffd::10'}
983,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'mw.cctld.authdns.ripe.net/2001:67c:e0::99'}
984,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns4.apnic.net/2001:dd8:12::53'}
985,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch1.nic.mw/2001:500:14:6131:ad::1'}
986,MW,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'rip.psg.com/2001:418:1::39'}
987,MW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'mw-e.ns.nic.cz/2001:148f:fffd::10'}
988,MW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'mw.cctld.authdns.ripe.net/2001:67c:e0::99'}
989,MW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns4.apnic.net/2001:dd8:12::53'}
990,MW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch1.nic.mw/2001:500:14:6131:ad::1'}
991,MW,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'rip.psg.com/2001:418:1::39'}
992,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.221.99.135'}
993,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.45.190.9'}
994,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.99'}
995,MW,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '202.12.31.53'}
